Timestamp, Electrode 1, Electrode 2, Electrode 3, Electrode 4, Electrode 5, Electrode 6, Electrode 7, Electrode 8, Marker
220230,0,4,11,8,2,-1,-3,-2,0
220235,0,-1,-15,-14,-6,-1,0,-1,0
220240,-4,-6,-6,1,-5,-3,-2,-3,0
220245,0,1,11,6,5,1,-4,1,0
220250,-2,8,8,9,0,0,-1,-1,0
220255,-3,-7,-6,-3,4,2,1,-2,0
220260,1,-3,7,10,0,-2,-3,-2,0
220265,-6,-15,-37,-19,-2,-2,-2,-4,0
220270,-4,-9,-12,-9,-11,-5,-1,-5,0
220275,-2,9,-3,-26,-5,-4,-4,-5,0
220280,-1,-2,11,21,6,3,3,3,0
220285,1,7,16,7,-1,3,-3,1,0
220290,3,-9,-11,-4,6,1,0,3,0
220295,0,3,12,19,3,-1,-3,-1,0
220300,0,2,-3,-6,-2,-2,1,0,0
220305,4,11,21,23,10,5,0,1,0
220310,-1,-3,-13,0,-3,-1,1,1,0
220315,-3,-3,-3,-18,-10,-7,-7,-1,0
220320,-2,0,0,-7,-2,0,-2,0,0
220325,0,-4,-19,-21,-7,-1,0,-1,0
220330,0,0,3,0,2,0,1,0,0
220335,0,0,8,20,7,1,-2,0,0
220340,0,4,-2,-4,-3,-2,-8,-3,0
220345,-4,-6,-5,-8,-5,-2,-2,-4,0
220350,-2,-1,-2,-15,-6,-3,-3,-3,0
220355,-1,0,1,9,1,-1,3,-1,0
220360,-1,0,-1,-3,0,-1,2,1,0
220365,2,6,13,8,2,1,1,0,0
220370,2,-1,-1,2,1,-1,2,-1,0
220375,0,-3,2,11,2,0,1,-1,0
220380,0,-4,-10,-16,-7,0,-4,-2,0
220385,-2,-10,-12,-14,-7,-3,-1,-1,0
220390,-4,-2,-7,-13,-6,-3,-1,-2,0
220395,1,3,6,4,4,4,0,3,0
220400,0,-2,0,9,3,0,2,0,0
220405,-3,3,5,5,0,-4,-4,-1,0
220410,-1,-1,1,-3,1,2,0,0,0
220415,-2,-5,8,10,-4,-2,-1,-3,0
220420,0,-1,-9,-15,-2,-2,3,-2,0
220425,-1,-5,-10,-11,-8,-2,0,-1,0
220430,0,2,4,3,1,0,-1,0,0
220435,-2,4,6,17,3,-2,-2,-1,0
220440,-1,-6,-9,-16,-4,0,0,-1,0
220445,-2,-6,-2,-2,-4,-3,-1,-4,0
220450,1,-1,1,7,2,0,-2,1,0
220455,3,2,1,8,2,-1,2,1,0
220460,-3,2,3,0,-5,-3,-3,-1,0
220465,-4,-10,-13,-16,-6,1,2,-3,0
220470,-2,-2,-5,-6,-2,-2,-2,-1,0
220475,1,-3,-10,-15,-2,-1,-2,-1,0
220480,-1,0,10,24,5,-2,-1,-2,0
220485,-5,0,5,-8,-7,-4,-4,-4,0
220490,-3,-9,-9,-5,2,1,3,-1,0
220495,0,2,12,2,4,-1,-4,-2,0
220500,6,-3,-20,-5,-1,0,2,3,0
220505,-3,-4,-4,-4,-2,-3,-1,-1,0
220510,-1,7,9,9,3,0,-3,-3,0
220515,0,1,-7,-1,-2,0,2,2,0
220520,-2,-2,6,0,-4,-4,-4,-2,0
220525,0,21,34,29,-1,-4,-9,-2,0
220530,1,-11,-25,-19,17,8,5,3,0
220535,-8,-8,-19,-32,-12,-6,-3,-5,0
220540,-4,-6,0,-3,-5,-1,-3,-2,0
220545,-2,3,3,9,-1,-2,0,0,0
220550,1,3,17,7,-2,-2,-2,0,0
220555,0,-4,-5,4,0,2,1,1,0
220560,-6,-8,-13,-6,4,-1,0,-3,0
220565,2,0,6,6,1,-2,0,-2,0
220570,1,8,8,16,-1,1,-2,-1,0
220575,-3,-4,-13,-25,-14,-5,-1,-2,0
220580,2,-2,1,-3,-3,-1,-1,2,0
220585,0,-9,-7,-1,-7,-1,1,-1,0
220590,-2,3,9,8,9,2,-1,-1,0
220595,2,1,-1,23,20,3,-1,1,0
220600,0,4,-2,-22,-17,-11,-3,-2,0
220605,0,-6,-10,-2,8,15,0,1,0
220610,0,2,-2,-6,3,-7,-2,-2,0
220615,0,-6,-1,8,21,29,8,2,0
220620,-6,-5,9,-5,-10,-8,-5,-2,0
220625,2,9,-4,3,-5,-6,1,2,0
220630,-2,-12,-15,-24,-24,-9,-1,-4,0
220635,4,14,30,26,9,0,-3,1,0
220640,2,1,-6,5,13,5,-1,-2,0
220645,-4,-11,-15,-14,-19,-15,-2,-3,0
220650,-3,2,-9,-8,-3,-3,-3,-2,0
220655,-1,-1,-3,-14,-16,-13,-2,-1,0
220660,-7,-12,-10,-23,-29,-14,-5,-6,0
220665,6,12,15,28,37,37,6,5,0
220670,0,6,5,17,-2,-14,-8,-2,0
220675,-2,-14,-10,-13,-28,-8,6,-2,0
220680,-10,-5,1,8,43,25,5,-7,0
220685,9,32,-2,-6,-12,-15,-3,7,0
220690,-6,-38,4,3,3,-1,-3,-5,0
220695,6,-4,-12,10,9,15,11,6,0
220700,-5,-10,-27,-45,-28,-7,-6,-6,0
220705,-7,-5,-2,-10,2,0,-3,-2,0
220710,1,10,12,4,-6,-4,-8,-3,0
220715,-2,5,-5,-4,-5,-8,-7,-5,0
220720,7,15,23,39,12,9,12,5,0
220725,-1,-15,-11,-15,-20,-25,2,-3,0
220730,-1,14,14,10,12,16,0,-1,0
220735,1,-1,8,17,17,-2,0,2,0
220740,-12,-17,-29,-39,-33,-10,-14,-11,0
220745,8,0,-1,2,-3,-11,-17,7,0
220750,0,-3,-9,2,-7,-4,-5,4,0
220755,-8,4,9,-3,-3,-7,-7,-11,0
220760,1,13,6,24,30,17,-3,-3,0
220765,-10,-6,8,8,-2,-3,6,-4,0
220770,9,-8,-22,-24,-6,-4,6,3,0
220775,-6,0,-1,-15,-22,-4,-11,-5,0
220780,8,4,10,8,7,-6,-2,6,0
220785,-16,-7,-1,2,9,8,-6,-14,0
220790,1,10,-3,7,10,9,-13,12,0
220795,12,-6,-7,-13,-21,-27,8,2,0
220800,3,0,12,12,-24,-25,5,5,0
220805,0,-2,0,3,7,5,3,-3,0
220810,-7,-2,-4,-9,-15,-17,-3,-8,0
220815,-1,2,0,3,1,-6,2,3,0
220820,-1,7,10,8,3,4,-10,-1,0
220825,3,-13,-19,-19,-14,2,9,1,0
220830,-2,1,2,-4,-11,-4,4,-6,0
220835,-4,-3,-6,-8,11,21,-5,-4,0
220840,4,7,7,6,24,23,2,1,0
220845,4,13,11,22,25,10,-6,5,0
220850,-6,-11,-8,-11,-19,-11,-3,-4,0
220855,-2,3,-4,-7,-13,-13,-2,-5,0
220860,-8,5,13,5,-6,-8,-14,-8,0
220865,14,-5,0,-1,23,32,3,14,0
220870,-9,2,4,3,-2,-4,-7,-8,0
220875,0,-14,-6,-5,-15,-2,-3,-2,0
220880,1,5,2,5,19,10,-16,0,0
220885,-8,-7,1,-10,-34,-40,-14,-9,0
220890,4,5,0,18,63,51,4,6,0
220895,-1,1,-3,-5,-6,-4,-4,-1,0
220900,-5,-5,-7,-13,-31,-26,-6,-4,0
220905,1,-5,5,8,16,9,25,-3,0
220910,-2,2,-1,-10,-24,-11,-20,-2,0
220915,-2,12,7,19,27,5,-8,-1,0
220920,-1,-27,-24,-6,-4,-3,2,4,0
220925,-4,3,-2,-12,-21,-11,-6,1,0
220930,-3,7,5,-4,-1,-2,-3,-6,0
220935,4,-9,-8,-5,3,-1,-11,4,0
220940,1,8,6,-1,-4,-5,-33,-7,0
220945,3,3,-5,3,15,17,-18,-1,0
220950,-7,-6,-4,-21,-32,-4,-6,-6,0
220955,-1,3,4,14,24,7,21,3,0
220960,3,18,14,11,10,0,-3,5,0
220965,-3,-18,-16,-15,-12,-11,-9,-7,0
220970,-3,-10,-17,-2,15,11,-13,3,0
220975,-3,4,-1,-9,-21,-6,-22,-4,0
220980,2,1,7,16,22,11,36,6,0
220985,-3,4,2,-5,-8,-9,-22,-6,0
220990,9,14,13,15,-2,-10,1,9,0
220995,-7,-12,-10,-12,-12,-4,-14,-8,0
221000,0,-4,-8,0,12,11,3,-1,0
221005,-5,4,4,-5,-11,-14,-13,-7,0
221010,0,-10,-8,-3,-19,-5,-8,-3,0
221015,-4,1,4,0,7,-1,15,-5,0
221020,5,13,2,2,2,10,-17,0,0
221025,-3,-11,-13,-9,-4,-5,14,5,0
221030,3,4,0,11,15,1,-1,1,0
221035,1,6,3,3,-6,-2,2,-1,0
221040,-4,8,12,-17,-73,-53,-40,-11,0
221045,2,-12,-5,34,101,96,40,6,0
221050,-4,4,0,-9,-2,-15,-5,-11,0
221055,-7,-4,1,-1,-50,-30,30,4,0
221060,12,-3,-8,-15,-2,-9,-1,11,0
221065,-11,-3,-6,4,-6,-3,-15,-11,0
221070,7,11,7,-6,-14,-6,4,15,0
221075,-2,-21,-1,-10,6,6,3,-10,0
221080,1,0,-4,3,11,13,4,0,0
221085,1,9,0,-15,-32,-21,-16,0,0
221090,-4,-1,0,18,11,-8,-8,-8,0
221095,0,1,5,-3,21,19,-3,4,0
221100,-4,-9,-1,3,10,0,10,1,0
221105,4,5,10,-7,-24,-19,-27,-2,0
221110,-8,-13,-12,-16,-1,6,0,-3,0
221115,-2,2,7,12,15,6,11,0,0
221120,0,-5,0,-5,-9,-10,1,-1,0
221125,0,11,15,15,5,4,-9,-5,0
221130,-3,-16,-14,-7,15,16,-5,1,0
221135,0,1,1,0,-34,-31,-13,3,0
221140,1,13,32,25,1,-9,-26,-6,0
221145,-4,-16,-18,-29,-15,-3,-6,-1,0
221150,-2,-5,-4,6,7,1,1,-3,0
221155,-4,-1,3,1,15,12,-15,-1,0
221160,-3,0,-10,-7,-11,-5,-12,-4,0
221165,1,3,2,2,2,-9,-3,-1,0
221170,2,5,6,11,8,8,-4,-2,0
221175,1,0,-7,-3,-6,-2,0,1,0
221180,-2,-10,-13,-8,-2,7,27,2,0
221185,-4,-2,5,7,5,-2,-11,-3,0
221190,-6,-12,-9,-27,-17,-7,-4,-1,0
221195,2,5,0,16,16,6,14,0,0
221200,-2,-5,-9,-15,-12,-5,18,-4,0
221205,3,14,16,20,34,10,3,2,0
221210,-4,-5,-16,-12,-6,-7,-20,-6,0
221215,-2,0,3,0,2,0,14,-2,0
221220,1,7,5,12,11,6,-12,-4,0
221225,-2,-2,12,10,18,3,33,-1,0
221230,-4,-8,8,3,-8,-7,1,3,0
221235,1,0,-1,-5,-7,4,-4,-1,0
221240,0,-1,-2,0,2,-1,-15,1,0
221245,2,2,-5,3,1,-9,-33,-2,0
221250,-3,5,10,6,-1,-5,6,-6,0
221255,1,-3,0,10,27,13,3,1,0
221260,-2,-10,-20,-11,-4,10,4,1,0
221265,-2,-3,-12,-21,-24,-12,-16,-2,0
221270,3,13,16,18,18,-2,-6,0,0
221275,-2,-4,-2,-7,-22,0,-25,-4,0
221280,2,-6,4,2,10,7,5,-1,0
221285,1,10,5,3,7,0,-17,-2,0
221290,-4,-9,-9,-6,-4,7,-5,0,0
221295,-3,3,-2,-6,-25,-20,-12,-2,0
221300,-4,1,4,4,14,10,-18,-7,0
221305,6,2,6,3,12,14,-16,13,0
221310,-1,-2,-3,-1,4,-3,6,0,0
221315,-2,0,-9,2,5,-1,-13,-4,0
221320,-5,-2,9,-3,-14,-20,-3,-3,0
221325,-7,-9,-3,-8,1,7,-4,-6,0
221330,-2,-1,-9,-1,1,2,6,1,0
221335,1,0,1,-9,-10,-6,-16,0,0
221340,1,-8,-15,-7,-2,-7,-2,0,0
221345,-2,0,-5,-6,-4,1,-16,-4,0
221350,0,-1,-3,-5,0,-1,-4,3,0
221355,-1,0,8,3,4,-6,-5,1,0
221360,-3,-8,-16,-6,-19,5,3,-1,0
221365,-5,-9,-12,-19,-15,-12,-4,-2,0
221370,0,2,0,-4,6,3,-2,0,0
221375,-3,-1,6,2,-6,-13,3,-3,0
221380,0,-4,-4,-1,-8,-3,-9,1,0
221385,-1,-2,1,2,7,-1,10,-2,0
221390,-2,-5,-2,-6,-15,-4,3,1,0
221395,2,1,-3,3,11,0,-3,3,0
221400,-9,6,6,4,-1,0,-4,-13,0
221405,4,-17,-17,-14,-11,0,7,14,0
221410,-1,9,3,-1,7,-2,-15,-6,0
221415,-3,-11,-12,-10,-11,2,-6,0,0
221420,1,-5,-5,6,9,4,-1,-4,0
221425,-3,1,1,-1,5,2,4,-2,0
221430,0,-6,-6,-1,2,4,-12,-1,0
221435,-6,-6,-5,-13,-9,0,-2,-2,0
221440,-1,4,-3,0,6,7,-11,-3,0
221445,-1,-4,2,-8,-22,-9,-5,-1,0
221450,-6,-1,0,5,36,24,-4,-6,0
221455,8,-7,-14,-13,-13,-8,2,18,0
221460,-3,0,6,5,4,0,-11,-7,0
221465,1,8,3,4,3,1,-4,-1,0
221470,-2,-9,-1,-12,-17,-12,-7,-2,0
221475,-5,3,5,8,8,8,-3,-7,0
221480,4,-2,8,3,0,1,25,6,0
221485,-4,3,-4,-1,3,1,4,1,0
221490,2,6,1,11,6,-1,-4,-2,0
221495,-6,-13,-9,-12,-9,0,26,-3,0
221500,-3,-9,-7,-14,-11,-2,-9,3,0
221505,-2,2,0,4,-1,1,-9,-4,0
221510,0,3,5,12,11,-2,0,2,0
221515,-2,-1,1,-1,-5,-4,0,-3,0
221520,-1,-1,5,-2,-2,5,-6,-1,0
221525,0,-4,-10,-1,13,6,-8,0,0
221530,1,0,2,3,-4,-11,-9,-1,0
221535,-5,1,-6,-10,2,0,-6,-6,0
221540,0,0,6,4,-5,3,23,2,0
221545,0,-2,4,5,-6,-5,-13,-2,0
221550,2,-1,-2,0,18,13,46,6,0
221555,-2,5,2,8,4,-3,-22,-1,0
221560,-1,-3,-4,1,4,4,-4,-1,0
221565,1,2,2,3,2,-2,-9,1,0
221570,-2,-4,-6,-11,-17,-6,-16,-2,0
221575,-1,0,1,-1,-5,-2,-9,-3,0
221580,-3,4,0,1,0,-5,-16,-4,0
221585,3,-8,-12,-1,10,15,-7,3,0
221590,-1,-1,-1,-6,-10,-6,-28,-3,0
221595,0,-3,-2,0,-2,-2,-4,-1,0
221600,-5,-3,-5,-8,1,8,-22,-9,0
221605,1,4,3,10,6,-13,2,3,0
221610,-2,1,0,-2,-9,-6,-9,-2,0
221615,-2,-2,0,0,4,1,4,-3,0
221620,0,-2,-5,3,2,-3,-11,2,0
221625,1,1,1,-3,1,-1,-8,0,0
221630,-2,-2,-4,0,-4,2,6,2,0
221635,0,1,5,7,-11,-13,-2,-4,0
221640,0,0,0,-1,26,19,5,-1,0
221645,-4,-4,-9,-12,-11,-12,-13,-4,0
221650,-2,-1,4,3,4,-2,6,-1,0
221655,-2,2,7,6,-3,-6,-6,-2,0
221660,0,-2,-7,-4,-6,-6,4,2,0
221665,-2,0,-6,-12,-14,-1,0,-2,0
221670,1,10,3,5,11,1,-12,-6,0
221675,-3,-21,-12,-16,-11,-5,15,3,0
221680,-1,0,-2,-2,-25,-15,-11,0,0
221685,-1,0,2,2,21,8,-3,-2,0
221690,-3,2,-4,-5,-10,-3,-19,-7,0
221695,3,9,13,13,4,8,-5,0,0
221700,-6,-16,-13,-7,-6,-12,2,-3,0
221705,-3,-1,2,-15,-22,-9,-9,-3,0
221710,-4,-11,-9,4,20,12,26,4,0
221715,0,9,8,17,19,12,26,0,0
221720,1,4,5,4,-3,-2,-14,0,0
221725,-2,3,6,8,11,4,0,-3,0
221730,0,-7,-5,-6,-12,-10,-10,3,0
221735,-1,2,4,3,0,6,2,-1,0
221740,-1,0,-3,-11,-20,-17,-1,0,0
221745,-4,-5,-6,-5,7,25,3,-4,0
221750,3,4,0,0,-2,-19,-3,1,0
221755,-1,-3,0,-1,7,7,5,-1,0
221760,1,4,-1,5,-4,2,-6,-4,0
221765,-3,-4,4,3,-5,-12,-5,-5,0
221770,-5,-13,-12,-30,-21,1,3,0,0
221775,4,13,3,0,1,5,-1,1,0
221780,-3,0,2,18,16,3,5,2,0
221785,3,5,11,11,-8,-9,-19,-1,0
221790,0,-11,-10,-3,9,14,14,2,0
221795,-2,-2,-9,-13,-21,-22,-23,2,0
221800,3,6,4,0,11,9,13,-3,0
221805,0,1,4,19,23,-4,0,1,0
221810,-2,5,-1,-16,-18,3,-11,-2,0
221815,-3,-6,0,6,22,10,1,-2,0
221820,3,3,-2,-12,-28,-8,-5,5,0
221825,-3,-3,-2,3,11,0,-2,-3,0
221830,0,-2,-1,2,-7,2,1,-4,0
221835,-1,0,-11,-4,5,-8,-5,-7,0
221840,-7,-12,9,-16,-18,-13,-1,-2,0
221845,1,1,-10,-17,-4,6,2,2,0
221850,1,1,9,14,13,-1,-18,-2,0
221855,-2,-5,-5,-7,-24,-10,-32,-6,0
221860,-2,6,0,10,21,-3,24,-1,0
221865,-3,-11,-12,-19,-26,-12,2,2,0
221870,1,-4,-3,1,2,6,-3,1,0
221875,0,5,9,24,35,13,15,-4,0
221880,-5,-8,-4,-20,-12,0,-14,-1,0
221885,-1,7,-1,2,-10,-6,-7,-1,0
221890,-2,-9,-6,5,10,-5,-8,-1,0
221895,-1,4,6,-10,-14,1,-5,-1,0
221900,-1,-3,-4,-3,7,4,-3,-2,0
221905,1,-1,-4,-10,-6,1,3,1,0
221910,-2,6,3,0,-11,-15,-33,-5,0
221915,-2,-7,-11,-13,1,5,51,7,0
221920,1,1,-1,-2,-13,-5,-27,0,0
221925,1,-1,2,18,22,12,-12,3,0
221930,2,10,6,10,0,-3,-7,-3,0
221935,-7,-17,3,-26,-26,-9,-19,-4,0
221940,2,-6,-6,0,6,5,-11,2,0
221945,1,-1,-4,-12,-9,-8,-23,-3,0
221950,0,5,2,7,1,-1,-16,-3,0
221955,-1,4,2,11,7,-6,-5,3,0
221960,1,2,11,21,19,5,-11,-1,0
221965,-3,-4,-3,-14,-27,-6,-18,-1,0
221970,-2,1,5,2,15,10,-10,-1,0
221975,-3,-11,-20,-33,-19,-4,-23,-2,0
221980,2,13,3,2,5,-6,-20,-1,0
221985,-4,-13,-4,7,7,13,-1,-1,0
221990,1,1,5,5,5,-4,-1,-1,0
221995,-8,-9,-2,-4,-2,-10,-6,-6,0
222000,9,8,5,12,2,1,-12,14,0
222005,1,1,3,-3,-8,-5,1,0,0
222010,-7,-7,-12,-19,-25,-11,-14,-4,0
222015,0,2,-2,3,9,7,1,-2,0
222020,-5,-6,-7,-4,-2,6,7,-3,0
222025,-1,4,3,6,4,-3,-18,-2,0
222030,-2,-2,6,8,10,5,11,0,0
222035,3,5,-1,8,-4,1,-8,1,0
222040,-9,-9,-6,-11,-14,-6,-6,-14,0
222045,12,22,19,9,26,3,3,7,0
222050,-5,-35,-28,-14,-19,-2,6,-4,0
222055,0,0,-5,-10,-9,-4,-18,-3,0
222060,-1,-4,-8,-2,0,4,3,1,0
222065,-3,14,13,6,8,3,10,-7,0
222070,-1,13,10,-4,-1,-9,-17,-3,0
222075,6,63,41,45,5,-12,-27,-10,0
222080,-4,-105,-70,-31,-4,11,47,12,0
222085,0,34,20,-8,-19,-15,-28,-5,0
222090,-1,-5,-25,-30,12,24,-1,6,0
222095,-8,-19,-4,-18,-13,-6,9,2,0
222100,3,36,31,25,6,-1,-28,-9,0
222105,-3,-10,-2,19,37,4,-1,-2,0
222110,2,7,6,5,-12,-12,-7,0,0
222115,-2,-6,-8,-15,-34,-9,-43,-11,0
222120,6,12,6,13,21,-4,-2,14,0
222125,-6,-19,-18,-3,8,20,11,-4,0
222130,1,34,31,22,-9,-3,15,-2,0
222135,-13,-14,-11,-21,-1,-7,25,-4,0
222140,6,-3,-10,-9,1,11,-16,2,0
222145,-6,-1,-1,5,-10,3,22,-4,0
222150,7,0,-6,-17,4,7,-11,2,0
222155,-1,9,8,16,-9,-7,7,0,0
222160,-6,14,4,6,24,9,23,-5,0
222165,1,-10,3,-1,-18,-13,-3,3,0
222170,-2,6,0,29,-18,-4,23,-2,0
222175,-3,-19,-17,-55,21,23,31,4,0
222180,-3,14,11,15,6,-14,-9,-6,0
222185,0,-18,-21,-20,-16,-9,-5,0,0
222190,-7,-4,1,8,15,4,1,0,0
222195,5,-6,-2,23,11,-2,-18,0,0
222200,-4,3,0,-18,-26,-8,-6,-5,0
222205,1,-3,9,19,21,0,9,-1,0
222210,-12,-18,-5,-20,-16,-7,-16,-11,0
222215,7,-8,-6,4,12,12,15,12,0
222220,-2,17,5,-13,-12,-13,8,-9,0
222225,-3,-3,-8,-2,-14,-14,-2,2,0
222230,-3,-10,20,43,25,-2,-12,-2,0
222235,-1,-18,-35,-52,-26,-6,8,1,0
222240,-1,-2,2,2,-14,-3,-20,1,0
222245,-4,12,4,7,11,8,-5,-6,0
222250,1,-20,-28,-47,-27,13,-8,4,0
222255,2,22,20,41,18,-20,1,3,0
222260,-3,-7,-13,-14,-20,-9,17,-5,0
222265,3,9,16,23,34,2,-2,2,0
222270,3,-7,-12,-7,-17,7,-4,0,0
222275,-4,14,12,35,28,16,28,-1,0
222280,-22,-73,-18,-15,-3,6,36,-6,0
222285,13,17,-6,-25,-8,1,-19,-3,0
222290,8,24,15,24,-2,-12,0,4,0
222295,-4,-7,-10,-27,-33,1,-8,-4,0
222300,9,15,4,0,11,3,-12,0,0
222305,-1,8,24,31,35,-8,-20,-6,0
222310,-2,-8,0,16,-15,-11,2,2,0
222315,4,-8,-9,3,-1,-2,-14,-4,0
222320,-3,24,20,0,26,6,-44,-4,0
222325,-10,-30,-48,-62,-71,-10,-8,2,0
222330,0,8,-13,-18,11,-5,-15,1,0
222335,1,13,42,69,38,12,-25,1,0
222340,7,4,-8,-5,-4,-1,28,6,0
222345,-9,-11,-25,-35,-30,-4,-13,-1,0
222350,-11,-21,-6,-20,18,0,-4,-3,0
222355,-1,0,0,29,0,-7,-19,-2,0
222360,-2,-5,-30,-67,-39,9,-3,1,0
222365,5,33,35,16,29,10,24,0,0
222370,-3,-10,-10,0,1,-9,-5,-3,0
222375,3,1,29,38,26,-6,-2,3,0
222380,0,17,21,66,15,9,-32,0,0
222385,-7,-20,-33,-67,-48,-14,0,-1,0
222390,4,13,35,17,-10,-3,-9,-3,0
222395,-6,-30,-64,-76,-39,4,19,0,0
222400,-3,6,12,8,6,0,-10,-4,0
222405,2,-8,20,49,18,-11,-24,-1,0
222410,-1,10,14,34,8,1,27,2,0
222415,7,14,22,46,-5,-4,-1,3,0
222420,-4,3,-26,-64,-21,-13,-10,-6,0
222425,-11,-7,-18,-45,-26,7,-6,-2,0
222430,-7,-8,-15,3,-7,1,2,1,0
222435,6,-19,-13,-12,5,4,14,-2,0
222440,-9,-12,5,-7,-5,-7,6,-1,0
222445,8,17,49,102,59,2,-11,3,0
222450,5,11,28,34,33,9,1,-4,0
222455,-7,-7,-57,-103,-71,-11,-15,-2,0
222460,-2,-15,-13,22,8,-3,-21,-2,0
222465,-12,-19,-11,-8,-5,-3,8,-4,0
222470,3,10,39,40,32,0,-13,0,0
222475,-3,-4,-6,14,-44,-10,3,2,0
222480,2,5,-9,-33,-24,-5,4,2,0
222485,-2,-10,-14,1,27,6,-1,0,0
222490,0,-6,-29,-66,-38,-1,-14,0,0
222495,1,18,52,39,41,-3,-10,-2,0
222500,6,12,17,67,-8,1,22,4,0
222505,-1,-6,-15,-45,-18,4,-9,-1,0
222510,-1,3,-2,-5,-9,-5,-4,-5,0
222515,-8,-11,8,21,41,-2,5,-7,0
222520,0,1,-3,-2,6,-9,10,-3,0
222525,1,5,18,52,13,-7,-28,-1,0
222530,1,-8,-41,-85,-68,-5,-26,-2,0
222535,4,15,44,85,77,27,38,6,0
222540,-8,-16,-50,-80,-18,8,-2,0,0
222545,-4,-6,-21,-46,-59,-5,9,0,0
222550,-3,-3,-5,20,33,1,-7,0,0
222555,1,2,10,3,2,0,-21,-1,0
222560,6,14,38,43,15,-7,-10,-2,0
222565,2,-1,5,32,17,2,24,4,0
222570,-2,2,6,39,17,-9,-7,-1,0
222575,-7,-12,-39,-115,-54,-7,-29,-11,0
222580,-4,1,9,33,8,-4,9,2,0
222585,-5,-7,-9,-14,-20,-7,18,0,0
222590,2,5,7,17,-19,1,48,4,0
222595,-1,3,8,21,35,4,-17,-2,0
222600,-1,-6,-7,-29,-54,-7,11,-8,0
222605,-7,-16,-41,-71,-3,0,-15,-4,0
222610,2,-1,3,18,27,11,-5,8,0
222615,-2,-3,-14,-20,-20,-3,5,2,0
222620,6,12,35,41,17,2,-25,0,0
222625,1,7,26,40,14,2,-10,-2,0
222630,0,-4,-6,-6,8,8,13,-4,0
222635,2,1,-10,-13,-5,4,-8,-2,0
222640,14,24,44,94,50,6,0,2,0
222645,-17,-16,-27,-64,-28,9,57,-2,0
222650,-3,-9,9,26,29,4,-15,1,0
222655,-8,-10,-50,-81,-42,5,47,-1,0
222660,-5,0,-3,-18,5,-9,-23,-2,0
222665,5,6,9,42,2,-6,-20,-3,0
222670,-1,6,20,3,4,-1,5,-4,0
222675,0,-1,14,34,-2,-7,5,-2,0
222680,-3,2,-28,-30,17,1,-14,-5,0
222685,1,-6,-12,-30,-27,-3,1,4,0
222690,-4,-1,-3,4,15,2,-6,-3,0
222695,4,11,22,18,-1,-4,-26,2,0
222700,-4,8,-6,-37,-37,-10,-44,-3,0
222705,3,-17,9,64,33,4,-5,1,0
222710,-9,-14,-24,-44,-17,-6,-12,-3,0
222715,0,9,20,26,26,-2,-23,-3,0
222720,-4,-10,3,22,-46,-10,-10,5,0
222725,1,15,-29,-32,-25,1,1,-3,0
222730,-6,-9,-28,-67,-22,-4,-18,-4,0
222735,-5,-11,-8,-9,4,3,2,2,0
222740,2,8,33,57,52,13,6,-2,0
222745,10,17,52,108,29,-4,-2,6,0
222750,2,4,-45,-112,-28,0,18,-9,0
222755,-10,-7,4,20,9,7,10,-1,0
222760,2,-11,-17,7,20,5,1,1,0
222765,3,15,14,-17,-46,-11,-18,-6,0
222770,1,-10,11,52,56,-5,-15,-1,0
222775,6,0,-8,-49,-48,-12,-14,1,0
222780,-3,-5,-21,-15,27,5,7,1,0
222785,12,35,85,84,64,-7,-47,-3,0
222790,-26,-53,-105,-94,-115,-1,21,-5,0
222795,-3,-3,6,16,52,7,-29,0,0
222800,-2,-2,41,39,13,0,8,1,0
222805,-3,6,-2,-15,8,6,-3,-4,0
222810,8,7,58,109,55,1,-6,3,0
222815,0,-6,-17,-30,-39,-4,19,-2,0
222820,-3,6,-6,-10,-3,4,2,-6,0
222825,-3,-6,-22,-15,9,14,10,4,0
222830,2,3,-8,-43,8,-3,-13,-3,0
222835,-10,-25,-29,6,-8,4,26,-4,0
222840,0,-16,-19,-36,-25,-5,-14,8,0
222845,6,6,35,55,24,-2,-7,-2,0
222850,0,17,-9,-31,-33,-9,2,1,0
222855,-8,-20,-10,3,12,0,-4,-3,0
222860,15,23,57,75,45,-4,-19,0,0
222865,-2,-1,-36,-31,-86,-12,37,2,0
222870,-2,18,1,26,23,13,-20,-5,0
222875,6,15,2,27,7,-4,2,2,0
222880,-11,-31,-49,-83,-45,-1,-4,-2,0
222885,6,10,33,55,54,-5,-45,-1,0
222890,-1,0,17,5,-53,-10,-4,0,0
222895,3,6,1,-5,5,1,-20,1,0
222900,-4,-15,-33,-52,6,4,13,2,0
222905,1,2,31,50,46,2,-22,-3,0
222910,1,1,-39,-71,-29,-4,-8,-2,0
222915,-4,-21,-9,-12,3,7,-4,0,0
222920,-1,4,5,10,-17,-3,-5,1,0
222925,-3,14,-13,-46,-28,-16,-45,-7,0
222930,26,65,75,74,42,0,6,4,0
222935,-32,-76,-56,-20,-32,9,52,4,0
222940,2,18,-4,27,40,1,-21,-4,0
222945,-5,-8,-43,-83,-84,-5,-6,1,0
222950,0,3,22,19,-1,-4,-19,-3,0
222955,19,38,63,72,53,4,-26,1,0
222960,-13,-22,-66,-60,-52,-6,14,0,0
222965,-6,-19,8,30,51,18,-19,0,0
222970,-6,-13,-27,-37,-5,1,53,-2,0
222975,6,21,40,27,12,-3,-14,-2,0
