Timestamp, Rotation x, Rotation y, Rotation z, Marker
5020,18.875,50.875,16.375,0
5040,23.1875,43.875,7.75,0
5060,23.0625,29.625,1.8125,0
5080,11.5,11.0625,5.0625,0
5100,20.8125,-2.625,11.625,0
5120,26.125,-18.25,14.125,0
5140,24.25,-31.8125,12.0625,0
5160,23.5,-36.9375,8.375,0
5180,29.125,-38.1875,13.125,0
5200,32.6875,-36,13.9375,0
5220,30,-30.25,11.625,0
5240,25.625,-24.125,9.6875,0
5260,25,-16.75,11.8125,0
5280,24.9375,-10.875,12,0
5300,26.8125,-1.9375,7.1875,0
5320,19.5,1.4375,4.4375,0
5340,17.4375,4,8.75,0
5360,22.5,6.125,15.75,0
5380,27.75,16.25,11.0625,0
5400,28,24.8125,4.625,0
5420,19.9375,19.4375,5.0625,0
5440,12.6875,13.1875,7.0625,0
5470,13.9375,11.25,6.5,0
5490,15.3125,10.5625,6.25,0
5510,13.875,7.3125,3.625,0
5530,9.4375,7.25,9,0
5550,11.25,9.0625,14.1875,0
5570,12,9.9375,11.0625,0
5590,7.6875,8.5,6.9375,0
5610,5.4375,9.1875,2.375,0
5630,0.4375,6.625,-6.8125,0
5650,-2.375,5.875,-15.1875,0
5670,-4.3125,9.1875,-23.5625,0
5690,-5.5625,12,-37,0
5710,-4.875,13.4375,-54,0
5730,-7.0625,10.375,-63,0
5750,-16.125,9.1875,-76.1875,0
5770,-26.1875,5.75,-88.5,0
5790,-44.5625,-0.5,-93,0
5810,-56,-6.1875,-93,0
5830,-62.625,-17.25,-92.375,0
5850,-74.25,-34.875,-86.125,0
5870,-82.5,-50.25,-72.25,0
5890,-78.625,-70.25,-60.25,0
5910,-80.5625,-92.3125,-51.125,0
5930,-84.5,-105.5,-43.1875,0
5950,-79.3125,-110.5,-33,0
5970,-74.5625,-109.938,-15.75,0
5990,-68.75,-105.938,5.8125,0
6010,-64.25,-100,26.625,0
6030,-59.5625,-93.75,38.3125,0
6050,-61.1875,-82.3125,47.875,0
6070,-59,-68.9375,59.625,0
6090,-50.8125,-55.5,69.875,0
6110,-41.6875,-40.9375,68.6875,0
6130,-36.9375,-31.3125,60.25,0
6150,-37.875,-23.1875,54.0625,0
6170,-37.375,-16.9375,56.75,0
6170,-23.6875,-10.875,52.0625,0
6190,-14.625,-15.4375,23.5625,0
6210,-16.25,-27.125,16.3125,0
6230,-20.9375,-26.9375,5.625,0
6250,-14.4375,-24.5625,14.5625,0
6270,-3.5,-18.8125,31.4375,0
6290,-6.25,-18.875,20.5625,0
6310,-8.8125,-13.25,15.875,0
6330,-3.9375,4.6875,16.125,0
6350,-2.6875,10.6875,22.375,0
6370,-8.25,8.875,23.75,0
6390,-11.4375,1.25,12.6875,0
6410,-14.625,-2.25,6.125,0
6430,-13.4375,-1.3125,6.75,0
6450,-12.375,-9.0625,4.875,0
6470,-14.625,-3.375,-15.8125,0
6490,-11.4375,-3.6875,-17.3125,0
6510,-5.3125,-3.5,-7.5,0
6530,-6.25,-4.1875,0.6875,0
6550,-16,-8.0625,-8,0
6570,-18.625,-15.8125,-10.5625,0
6590,-19.5,-16.125,-9.4375,0
6610,-21.0625,-17.25,-10.375,0
6630,-23.9375,-19.4375,-17.25,0
6650,-24.1875,-21.4375,-23.0625,0
6670,-21.1875,-21.75,-22.0625,0
6690,-22.1875,-23.9375,-23.1875,0
6710,-24.125,-23.8125,-23.1875,0
6730,-28.0625,-23.125,-19.75,0
6750,-26.875,-22.3125,-16.25,0
6770,-24.125,-24.875,-15.125,0
6790,-21,-23.8125,-16.5,0
6810,-20.3125,-16.5625,-13.5,0
6830,-17.25,-11.625,-9.5,0
6850,-13.6875,-12.875,-9.0625,0
6870,-14.25,-10.9375,-10.0625,0
6890,-14.4375,-8.1875,-6.75,0
6910,-14.875,-7.9375,-3,0
6930,-10.9375,-8.1875,-0.4375,0
6950,-7.6875,-4.625,-1.6875,0
6970,-8.125,-5.375,0.6875,0
6990,-7.0625,-4.125,1.5625,0
7010,-5.25,1,7.375,0
7030,0.25,0.4375,10.75,0
7050,-0.125,-2.9375,3.3125,0
7070,0.625,0.75,-3.125,0
7090,3.5625,6.625,-1.75,0
7110,7.5625,6.6875,7.9375,0
7120,7.1875,8.3125,8.0625,0
7140,4.125,6.375,3.375,0
7160,2.5625,1.9375,4.75,0
7180,2.9375,0.9375,0.6875,0
7200,5.25,-4.875,-3.4375,0
7220,8.75,-4.625,-7.375,0
7240,5.75,-5.4375,-11.9375,0
7260,-0.5625,-9.1875,-13.875,0
7280,-1.4375,-10.8125,-18.75,0
7300,-2.4375,-9.1875,-21.5625,0
7320,-3.875,-6.5,-17.5,0
7340,-2.4375,-3.875,-10.125,0
7360,-1.875,-1.75,-6,0
7380,1.3125,1.4375,-2.5625,0
7400,-0.125,0.3125,2.0625,0
7420,1.875,-1.125,5.4375,0
7440,4.9375,-0.0625,6.25,0
7460,-1.25,-1.4375,6,0
7480,-5.625,-2.125,9.0625,0
7500,-3.5,-2.1875,12.5,0
7520,6.25,-3.1875,15.125,0
7540,11.625,-3.75,14.3125,0
7560,6.375,-5.25,11.5625,0
7580,6.5625,-6.9375,5.9375,0
7600,11.375,-5.75,4.25,0
7620,13.3125,-3.8125,8.5,0
7640,11.375,-0.6875,12.25,0
7660,11.3125,-1.5625,10.625,0
7680,14,1.375,8.125,0
7700,16.3125,2.6875,8.875,0
7720,16.5625,4,10.75,0
7740,21.1875,2.9375,5.4375,0
7760,23.5625,3.375,2,0
7780,21.8125,1.5625,-1.75,0
7800,21.4375,1.6875,-13.5625,0
7820,27,3.75,-23.375,0
7840,28.4375,-1.25,-26.8125,0
7860,20.9375,-6.625,-26.3125,0
7880,12.8125,-8.25,-18.4375,0
7900,13.875,-3.75,-13.25,0
7920,12.5,-2.9375,-10,0
7940,7.4375,-1.3125,-7.1875,0
7960,1.75,1.5,-5.3125,0
7980,-0.75,2.4375,-4.375,0
8000,-2.0625,2.4375,-4.8125,0
8020,0.8125,5.6875,-3.375,0
8040,0.625,4.1875,1.375,0
8060,-2.4375,0.4375,4.1875,0
8080,-1.875,-0.625,0.4375,0
8100,3.875,5.125,1.0625,0
8120,4.75,5.5625,10.6875,0
8140,1.5625,3.3125,15.5625,0
8160,4.875,3.5,14.6875,0
8180,7,4.6875,16.875,0
8200,4.3125,4.375,18.375,0
8220,6.75,7.4375,17.3125,0
8240,11.5625,10.5,21.75,0
8260,15.625,9.25,25.4375,0
8280,9.4375,8.375,28.125,0
8300,12.0625,11.0625,22.75,0
8320,12.0625,11.375,16.625,0
8340,7.4375,13.1875,15.375,0
8360,5.3125,10.375,9.625,0
8380,5.4375,5.875,11.25,0
8400,8.6875,8.1875,7.5,0
8420,8.8125,11.0625,8.0625,0
8440,8.625,12.3125,11.4375,0
8460,11.0625,12.375,11,0
8480,8.875,11.375,9.25,0
8500,6.5,15.875,1.25,0
8520,11.125,15.75,1.875,0
8540,13,13,3.6875,0
8560,11.875,10.5,3.4375,0
8580,6.0625,8.875,7.25,0
8600,3.5625,5.75,5.8125,0
8620,2.8125,4.3125,1.1875,0
8640,-0.0625,4.375,-0.625,0
8660,2.1875,3.625,1.75,0
8680,3.3125,2.5625,3.375,0
8700,9.4375,0.5625,3.6875,0
8720,9.5,-1.0625,0.1875,0
8740,8.375,-5,0.75,0
8760,10,0.8125,3.9375,0
8780,4.75,4.4375,5.75,0
8800,6.875,1.5,6.8125,0
8820,9.75,-0.25,10.1875,0
8840,4.5,6.4375,4.875,0
8860,16.125,25.0625,2.875,0
8880,24,21.9375,7.3125,0
8900,12.375,6.5625,5.6875,0
8920,0.25,4.25,0.5,0
8940,-3.25,3,-2.8125,0
8960,-6,-3.0625,-3.25,0
8980,-6.125,-7.0625,-6,0
9000,-7.6875,-6.9375,-3.875,0
9020,-9.3125,-5.875,-5.75,0
9040,-9.6875,-8.625,-12.4375,0
9060,-10.0625,-9.125,-14.875,0
9070,-10.5625,-7.375,-15.5,0
9090,-11.3125,-6.75,-16.125,0
9110,-11.4375,-6.4375,-17.875,0
9130,-8.8125,-3.8125,-21.6875,0
9150,-5.75,-1.1875,-21,0
9170,-3.5,-1.0625,-13.6875,0
9190,-3,1,-8.9375,0
9210,-4.25,2.8125,-6.4375,0
9230,-4.75,3.3125,-3.8125,0
9250,-6.3125,2.5625,-3,0
9270,-6.5,1.6875,0.25,0
9290,-2.25,1.875,3.5625,0
9310,2.6875,2.75,8.75,0
9330,12.5,6.4375,5,0
9350,19.3125,3.6875,-0.1875,0
9370,16.9375,1.375,-3.125,0
9390,19.125,6.375,-3.125,0
9410,22.5,13.0625,2.25,0
9430,17.9375,16.8125,5.8125,0
9450,15.125,15.8125,3.8125,0
9470,10.1875,16.4375,3.375,0
9490,9.5,22.9375,6.375,0
9510,7,19.125,8.5625,0
9530,8.25,12.5625,6.875,0
9550,5.1875,10.25,3.3125,0
9570,1.6875,7.8125,2.0625,0
9590,1.625,5.375,0,0
9610,1.375,5.3125,0.8125,0
9630,0.3125,5.8125,-0.125,0
9650,-4.5,7.75,-2.8125,0
9670,-4.875,9.75,-4.1875,0
9690,-5.5625,9.3125,-2.75,0
9710,-5.6875,8.5,-0.0625,0
9730,-7.125,5.375,2.9375,0
9750,-3.6875,1.625,-1.6875,0
9770,-1,2.875,-6.9375,0
9790,0.6875,-0.1875,-8,0
9810,-1,-2.25,-5.75,0
9830,-3.25,-4.4375,-4.25,0
9850,-3.375,-4.625,-4.625,0
9870,-3.375,-5.0625,-4.3125,0
9890,-5.5,-3.3125,-3.125,0
9910,-4.5,0.875,-0.375,0
9930,-2,0.5,-0.375,0
9950,-2.4375,1.3125,-2.375,0
9970,-3.3125,-0.4375,-0.25,0
9990,-1.0625,-4.4375,1,0
