Timestamp, Electrode 1, Electrode 2, Electrode 3, Electrode 4, Electrode 5, Electrode 6, Electrode 7, Electrode 8, Marker
1470,1,2,-9,-2,2,1,-4,1,0
1475,-4,-2,-8,-4,-1,-3,-1,-4,0
1480,1,3,8,2,-1,1,4,2,0
1485,6,-2,1,10,4,-1,-2,-1,0
1490,1,-1,4,-12,-5,0,2,12,0
1495,2,-1,1,2,-2,-4,-5,-7,0
1500,2,2,3,3,-1,6,-3,0,0
1505,1,2,-3,1,1,-5,1,0,0
1510,-2,2,0,-11,-5,-2,-4,-5,0
1515,-2,-2,-2,3,6,0,8,0,0
1520,2,0,1,-6,-7,-2,17,2,0
1525,3,2,-4,-2,1,-7,-27,1,0
1530,-11,-1,-4,-12,2,23,4,-37,0
1535,5,2,8,15,11,5,14,-19,0
1540,-2,0,0,-8,-15,-50,-19,30,0
1545,14,5,-2,0,0,13,55,24,0
1550,-8,-5,-2,-3,-4,-9,-27,-18,0
1555,15,9,2,-2,-10,24,9,-40,0
1560,-2,3,4,-1,12,44,-56,-41,0
1565,-4,3,10,16,-2,-73,9,44,0
1570,17,11,-4,-21,-31,-66,-63,23,0
1575,-16,-6,-6,-2,8,97,60,-21,0
1580,13,2,4,0,-7,2,29,5,0
1585,-1,-4,-8,-4,11,15,-28,21,0
1590,-19,-2,4,7,7,33,30,-45,0
1595,12,-2,-5,-7,-13,-58,-34,27,0
1600,-5,-10,-4,-3,7,43,2,-3,0
1605,-6,-6,-4,-2,-2,-12,9,-13,0
1610,11,-1,3,2,3,-21,-8,24,0
1615,-6,-5,-3,-4,-1,-9,-11,10,0
1620,-3,3,5,2,-1,13,28,7,0
1625,4,-1,-2,0,0,12,-23,-28,0
1630,-9,-3,-3,2,-3,-9,1,12,0
1635,-4,-3,-5,-2,2,0,0,4,0
1640,-3,-2,0,0,0,-20,1,8,0
1645,0,-5,-3,-2,-6,3,-8,-19,0
1650,2,-4,-11,4,6,27,30,0,0
1655,2,-5,18,28,7,-6,0,17,0
1660,-9,-4,-4,-14,0,-21,-16,-10,0
1665,2,14,12,-2,-5,15,5,-6,0
1670,-1,-5,-4,-1,3,12,8,2,0
1675,-9,-4,-1,-3,0,-15,-15,2,0
1680,3,-14,-4,17,5,-9,-1,3,0
1685,0,6,-9,-4,1,16,7,-8,0
1690,2,16,15,-8,-1,-1,6,4,0
1695,-1,-10,-6,4,-3,-14,-12,-2,0
1700,2,-4,0,-4,-2,2,8,-3,0
1705,-9,-15,-18,-2,-3,4,1,1,0
1710,3,0,13,3,2,-3,-2,1,0
1715,-1,-15,-20,-11,-1,-1,-1,-4,0
1720,-1,14,4,-1,-3,1,-1,-2,0
1725,-3,-12,-4,-3,0,2,-9,-7,0
1730,4,7,12,7,3,4,5,0,0
1735,23,-6,-10,-12,-7,0,-1,-1,0
1740,0,18,22,-4,-4,-3,-1,-2,0
1745,-1,-34,-15,2,1,0,-1,-7,0
1750,8,104,60,14,2,5,6,-6,0
1755,-12,-95,-82,-6,8,-1,-1,7,0
1760,2,70,36,-12,-7,-3,-8,-2,0
1765,-8,-41,0,16,12,3,-1,-2,0
1770,-7,-16,-46,-38,-17,0,0,-1,0
1775,-4,38,-17,45,7,0,1,4,0
1780,3,-23,24,-32,2,-3,-4,-1,0
1785,-7,-2,-34,1,-1,3,3,-3,0
1790,-7,-43,26,27,3,3,4,4,0
1795,20,113,13,-98,-19,-6,-4,4,0
1800,-11,-67,-30,40,13,0,-4,-5,0
1805,8,30,19,-4,-3,0,1,2,0
1810,3,-10,-19,19,8,2,0,3,0
1815,-8,5,28,28,6,3,7,5,0
1820,-3,-27,-26,2,-4,-2,1,0,0
1825,8,25,11,4,0,-2,-4,0,0
1830,-8,-20,-15,-6,-1,-3,-5,-2,0
1835,-3,9,7,4,-3,-3,0,1,0
1840,-18,-68,-43,-26,-12,-7,1,-5,0
1845,9,45,65,24,7,7,5,7,0
1850,-1,-22,-28,-23,-6,-6,-3,-2,0
1855,2,21,56,14,3,-6,-3,2,0
1860,-15,-71,-59,-18,-6,-10,-7,-7,0
1865,8,61,-5,-9,-3,3,4,1,0
1870,4,6,46,-4,-2,0,-5,-3,0
1875,-15,-52,-37,-1,5,-5,-11,-6,0
1880,26,109,109,28,8,9,9,10,0
1885,-13,-59,-68,-16,-8,-4,-5,-18,0
1890,13,0,-19,8,8,-1,2,12,0
1895,-15,-62,-59,-7,0,0,-3,-5,0
1900,2,23,42,-3,-2,1,3,6,0
