Timestamp, Angle x, Angle y, Angle z, Marker
11540,-0.565669,0.445522,-2.79191,0
11560,-0.564993,0.392752,-2.783,0
11580,-0.568123,0.337712,-2.77428,0
11600,-0.575734,0.282209,-2.7641,0
11620,-0.58844,0.227283,-2.75332,0
11640,-0.604176,0.173886,-2.74183,0
11660,-0.621718,0.123549,-2.72902,0
11680,-0.641408,0.076343,-2.71599,0
11700,-0.661358,0.0322463,-2.70349,0
11740,-0.708001,-0.0426606,-2.67562,0
11770,-0.756926,-0.0972524,-2.65391,0
11790,-0.780717,-0.117785,-2.64531,0
11810,-0.805294,-0.134241,-2.63668,0
11830,-0.828246,-0.146822,-2.63029,0
11850,-0.846839,-0.157389,-2.62678,0
11870,-0.863323,-0.165966,-2.6226,0
11890,-0.880713,-0.173782,-2.6171,0
11910,-0.89767,-0.180963,-2.61301,0
11930,-0.913507,-0.187871,-2.61046,0
11950,-0.926993,-0.193997,-2.60776,0
11970,-0.938146,-0.200771,-2.60494,0
11990,-0.947001,-0.206525,-2.60213,0
12010,-0.956303,-0.210576,-2.599,0
12030,-0.964558,-0.214079,-2.59661,0
12050,-0.972357,-0.2178,-2.59471,0
12070,-0.980769,-0.220221,-2.59225,0
12090,-0.990725,-0.220289,-2.58904,0
12110,-1.00121,-0.219445,-2.58605,0
12130,-1.01065,-0.217897,-2.583,0
12150,-1.02028,-0.216089,-2.5785,0
12170,-1.02916,-0.214118,-2.57456,0
12190,-1.03709,-0.211367,-2.57156,0
12210,-1.04622,-0.208596,-2.56804,0
12230,-1.05316,-0.206589,-2.56498,0
12250,-1.05802,-0.205045,-2.56323,0
12270,-1.06225,-0.203184,-2.56258,0
12290,-1.06622,-0.201651,-2.56159,0
12310,-1.06912,-0.199964,-2.56036,0
12330,-1.07251,-0.197995,-2.55997,0
12350,-1.07701,-0.19557,-2.56034,0
12370,-1.08144,-0.194036,-2.56034,0
12390,-1.08516,-0.193084,-2.5595,0
12410,-1.08796,-0.191863,-2.55778,0
12430,-1.08947,-0.190762,-2.55578,0
12450,-1.09086,-0.191036,-2.55371,0
12470,-1.09262,-0.192149,-2.55194,0
12490,-1.0945,-0.191708,-2.54991,0
12510,-1.0973,-0.191497,-2.54818,0
12530,-1.10068,-0.192072,-2.54617,0
12550,-1.10402,-0.191778,-2.54403,0
12570,-1.10544,-0.191803,-2.54209,0
