Timestamp, Rotation x, Rotation y, Rotation z, Marker
308780,0.375,-0.375,0.625,0
308800,-0.375,0.0625,1.3125,0
308820,0.0625,0.375,0.3125,0
308840,1.125,-0.0625,-0.1875,0
308860,1.5,-1.0625,0.4375,0
308880,-0.125,-0.625,0.375,0
308900,-1.1875,0,-0.1875,0
308920,0.9375,-0.4375,0.875,0
308940,0.8125,-1,0.3125,0
308960,-1.5625,-1.3125,-0.1875,0
308980,-2.4375,-1.0625,-0.0625,0
309000,-0.625,-0.8125,-0.25,0
309020,0.875,-0.4375,0.125,0
309040,0.625,-0.5625,0.3125,0
309060,-1.625,0.125,-0.0625,0
309080,-0.125,0.0625,-0.75,0
309100,0.125,-0.75,-0.8125,0
309120,0.875,-1.375,0.25,0
309140,-0.375,-1.125,0.25,0
309160,-0.375,-0.875,-1,0
309180,-0.5625,-1.875,-1.1875,0
309200,-0.5,-1.75,-0.75,0
309220,0.25,-1.0625,-0.375,0
309240,0,-0.75,0.0625,0
309260,0.1875,-0.5625,0.75,0
309280,0,-0.4375,0.75,0
309300,-1.1875,-0.625,0,0
309320,-0.1875,-0.625,0.0625,0
309340,-0.75,-0.4375,0.5,0
309360,-1.5,-0.75,1.1875,0
309380,-0.8125,0.1875,-0.1875,0
309400,0,0.5,-0.0625,0
309420,-0.8125,0.4375,0.875,0
309440,-0.875,0.5,0.9375,0
309460,0.3125,0.625,-0.0625,0
309480,0.125,0.5,0.1875,0
309500,-1.3125,0.75,0.9375,0
309520,-1.25,1.5,0.4375,0
309540,-0.3125,1.0625,-0.125,0
309560,0.4375,0.4375,-0.3125,0
309580,-0.125,-0.125,-1.625,0
309600,1.25,-0.9375,-1.75,0
309620,0.6875,-1.25,-1.75,0
309640,-0.875,-1.375,-1,0
309660,-0.875,-1.6875,-1,0
309680,-0.8125,-1.75,-0.875,0
309700,0.25,-2,-0.125,0
309720,-0.1875,-1.75,1.0625,0
309740,-2.1875,-0.875,0.5,0
309760,-1.875,-0.6875,0.125,0
309780,-0.3125,-0.875,0.3125,0
309800,0.0625,-0.625,-0.125,0
309820,-0.125,-0.25,0.125,0
309840,-0.375,0.0625,-0.4375,0
309860,1.5,0.125,0.5,0
309880,0.625,0,1.375,0
309900,-0.5625,0,1.75,0
309920,-1.4375,-0.375,2.875,0
309940,0.6875,-0.625,3.25,0
309960,0.6875,-0.5625,2.5625,0
309980,-0.375,-0.8125,1.8125,0
310000,0.3125,-0.75,1.9375,0
310020,-0.4375,-0.8125,2,0
310040,1.5625,-0.625,1.9375,0
310060,2.4375,-0.625,1.0625,0
310080,1.9375,-0.625,1.3125,0
310100,2.3125,-0.5,1.9375,0
310120,2.1875,-0.375,2.75,0
310140,1.0625,0.0625,3.25,0
310160,0.5625,-0.5,3.375,0
310180,2.25,-1.875,2.875,0
310200,1.9375,-2.5625,2.625,0
310220,0.5625,-2.125,2.9375,0
310230,1.9375,-1.9375,3.4375,0
310250,4.75,-2.75,3.5625,0
310270,5.6875,-4.1875,2.875,0
310290,4.5625,-5.0625,2.5,0
310310,2.5,-4.9375,3.5625,0
310330,2.3125,-5.6875,5.375,0
310350,2.75,-5.4375,5.5,0
310370,4.4375,-5.375,5.25,0
310390,4.375,-5.5,4.625,0
310410,4.625,-5.1875,3.5,0
310430,7,-4.6875,2.8125,0
310450,6.8125,-4.3125,3.1875,0
310470,6.8125,-3.0625,3.0625,0
310490,6.3125,-1.6875,3.25,0
310510,7.375,-1.5625,4.75,0
310530,7.6875,-1.25,5.25,0
310550,8.875,0.4375,5.125,0
310570,8.3125,-0.0625,6.25,0
310590,7.1875,-0.8125,5.8125,0
310610,5.8125,-1.0625,4.5,0
310630,6.375,-0.5625,4.75,0
310650,7.9375,-0.375,5.5625,0
310670,7.625,-1.5,5.4375,0
310690,6.5,-1.8125,4.1875,0
310710,6.3125,-0.125,4.0625,0
310730,5.1875,-0.125,5.1875,0
310750,4.375,-0.9375,4.1875,0
310770,5.125,-0.375,3.625,0
310790,5.6875,-1.125,4.4375,0
310810,4.5,-2.25,3.1875,0
310830,1.9375,-2.875,1.5625,0
310850,0.8125,-3.75,2.5,0
310870,2.4375,-4,3.8125,0
310890,3.6875,-5.0625,3.625,0
310910,2.25,-5.0625,2.625,0
310930,0.1875,-3.5625,2.9375,0
310950,2.0625,-0.75,4.25,0
310970,3.625,-0.75,4.375,0
310990,4.5625,0,4.1875,0
311010,4.125,1.125,4.6875,0
311030,3.6875,6,5.0625,0
311050,5.5625,10.8125,7.875,0
311070,10.8125,5.4375,9.4375,0
311090,9.75,0.125,8.3125,0
311110,5.5625,-1.375,6.875,0
311130,2.8125,-3.0625,6.6875,0
311150,2.1875,-5.625,6.9375,0
311170,2.625,-5.9375,9,0
311190,4.5,-5.8125,9.125,0
311210,4.3125,-7.4375,8.3125,0
311230,4.3125,-7.75,8.25,0
311250,2.9375,-5.4375,7.6875,0
311270,1.75,-3.25,8.4375,0
311290,1.9375,-1.6875,9.1875,0
311310,5.8125,0.5,8.625,0
311330,7.75,2.0625,5.9375,0
311350,6.6875,4.0625,4.8125,0
311370,5,5.25,5.9375,0
311390,7.6875,8.25,6,0
311410,10.5,9.625,6.375,0
311430,9.375,8.6875,7.0625,0
311450,8.25,12.75,7.5625,0
311470,9.9375,11,8.5,0
311490,10.4375,6.5625,7,0
311510,7.4375,4.9375,7.4375,0
311530,3.6875,2.375,9.375,0
311550,4.8125,1.9375,9.3125,0
311570,6,0.0625,8.8125,0
311590,5.0625,0,8.9375,0
311610,4.625,-0.75,8.3125,0
311630,5.375,-2.0625,7.625,0
311650,5.4375,0.1875,6.5,0
311670,6,1.9375,6.5,0
311690,6.8125,2.375,6.1875,0
311710,7.5,2.25,5.9375,0
311730,8,5.0625,5.8125,0
311750,7.8125,7.875,7.1875,0
311770,8.5625,9.75,9.0625,0
311790,8.875,7.75,9.5625,0
311810,7.75,6.375,9.5,0
311830,7,6.9375,10.125,0
311850,4.75,7.0625,11.6875,0
311870,4.5,6.4375,12.125,0
311890,6.6875,5.8125,10.4375,0
311910,7.25,8.25,9.1875,0
311930,5.6875,8.0625,9,0
311950,4.25,7.6875,8.1875,0
311970,5.25,7.625,9.125,0
311990,8.125,10.0625,8.8125,0
312010,9.6875,9.625,7.25,0
312030,7.75,7.8125,6,0
312050,6.125,6.5625,6.375,0
312070,5,7.4375,6.625,0
312090,6.375,8.625,7.25,0
312110,7.125,8.1875,9,0
312130,7,8.75,10.6875,0
312150,4.9375,9.125,11.5,0
312180,2.4375,10.375,11.625,0
312190,1.5625,9.875,14.1875,0
312210,1.875,10.1875,14.9375,0
312230,1.0625,13,16.875,0
312250,-1.0625,11.6875,18.6875,0
312270,-2.4375,11.5,19.4375,0
312290,-0.3125,11.8125,19.875,0
312310,3.5,11.1875,19.3125,0
312330,4.9375,10.625,15.9375,0
312350,2.6875,10.625,13.0625,0
312370,2.6875,11,12.0625,0
312390,3.8125,10.375,12,0
312410,5.375,9.3125,13.125,0
312430,4.1875,8.625,13.75,0
312460,-1.1875,9.75,15.4375,0
312480,2.0625,10.0625,16.75,0
312500,2.4375,9.8125,16.5,0
312520,0.5625,11.5625,14.6875,0
312540,1.4375,11.5625,11.625,0
312560,4,12.0625,10,0
312580,6.75,12.3125,7.75,0
312600,5.0625,13.1875,4.75,0
312620,4.1875,13.9375,2.75,0
312640,5.0625,13.625,1.9375,0
312660,4.6875,13.3125,3.0625,0
312680,1.6875,13.875,3.8125,0
312700,-1.625,15.25,5.0625,0
312720,-2.6875,15.3125,6.4375,0
312740,-2.375,14.875,9.5625,0
312760,-2.9375,15.25,11.625,0
312780,-2.75,15.5,11.5625,0
312790,-1.4375,14.375,13.3125,0
312810,-2.1875,13.9375,14.6875,0
312830,-2,15,14.5,0
312850,-1.0625,14.25,15,0
312870,0.0625,13.25,15.1875,0
312890,0.4375,12.5,15.1875,0
312910,0.0625,13.375,15.9375,0
312930,-0.5625,13.625,16.25,0
312950,1.375,13.75,15.125,0
312970,2.8125,14.3125,14.75,0
312990,3.75,16.125,13.0625,0
313010,4.875,18.375,9.75,0
313030,5.0625,17.875,6.3125,0
313050,1.8125,16.1875,5.6875,0
313070,2.3125,17.0625,3.25,0
313090,2.9375,18.5625,0.875,0
313110,2.8125,18.4375,0.625,0
313130,3,16.6875,-0.3125,0
313160,3.4375,16.25,-1.8125,0
313190,2.375,16.875,-0.75,0
313210,4.375,15.5,-0.6875,0
313230,4.4375,14.9375,-1.375,0
313250,2.5,15.125,-1.6875,0
313270,-0.6875,15.0625,-2.375,0
313290,-0.8125,16,-2,0
313310,2.0625,14.9375,-2.75,0
313330,-1.3125,14.625,-3.8125,0
313350,-1.1875,15.0625,-2.6875,0
313370,0.3125,14.6875,-2.8125,0
313390,-1.875,14.75,-3.3125,0
313410,-4.6875,16.875,-2,0
313430,-6.6875,18.5,0.125,0
313450,-7,18.875,-0.3125,0
313470,-5.25,18.75,-1.1875,0
313490,-1.5625,19.75,-1.875,0
313510,-1.25,21,-0.3125,0
313530,0.3125,17.625,-2.9375,0
313540,-3.5625,16.5625,-5.125,0
313570,-4.5625,18.3125,-6.5625,0
313590,-3.375,17.8125,-7.25,0
313630,-4.6875,15.4375,-10.1875,0
313650,0.4375,11.75,-16.8125,0
313670,-4.0625,10.8125,-15.8125,0
313680,-7.875,11.75,-14.125,0
313700,-8.625,11.75,-11.8125,0
313720,-8.3125,12.625,-9.6875,0
313740,-8.125,15,-8.1875,0
313750,-7.1875,15.75,-6.875,0
313770,-5.9375,13.75,-5.875,0
313780,-6.3125,12.8125,-7.6875,0
313800,-9,15.25,-6.6875,0
313820,-8,18.25,-3.75,0
313830,-1.375,17.625,1.8125,0
313850,-5.0625,18.8125,2.5,0
313850,-13.625,16.75,2.75,0
313860,-15.5625,16.25,0.6875,0
313880,-14.625,15.8125,-1.4375,0
313900,-10.125,14.5625,-2.75,0
313910,-6.0625,14.3125,-2.4375,0
313930,-5.3125,12.6875,-4,0
313940,-4.5625,10.4375,-7.0625,0
313960,-6.25,9.75,-8.375,0
313980,-7.0625,9.875,-8.1875,0
314000,-3.6875,9.6875,-10.3125,0
314020,1.75,8.6875,-11.25,0
314040,2.5,5.4375,-11.5,0
314060,0.0625,3.6875,-11.75,0
314080,-3.75,5.1875,-11.8125,0
314100,-5.6875,5.5625,-11.5625,0
314120,-7.5,4.8125,-11.4375,0
314140,-7,4.75,-12.8125,0
314160,-6.3125,5,-11.625,0
314180,-4.6875,4.9375,-9.6875,0
314200,-2.8125,6.0625,-10.125,0
314220,-1.625,5.875,-10.5625,0
314240,-5.625,5.875,-11.125,0
314260,-5.5,6.6875,-10.75,0
314280,-4.3125,6.9375,-11.25,0
314300,-0.375,6.1875,-13.8125,0
314320,0.75,5.375,-14.5625,0
314340,1.3125,4.3125,-13.4375,0
314360,-2.625,4.5,-14,0
314380,-3.375,5.1875,-13.4375,0
314400,-2.5625,3.5625,-11.8125,0
314420,-4.3125,1.75,-9.75,0
314440,-5.125,2.375,-8.5,0
314460,-1.25,4.1875,-9.125,0
314480,-4.375,4.3125,-6.125,0
314500,-7.9375,4.0625,-4.6875,0
314520,-11.25,4.1875,-5.5,0
314540,-10.5625,3.625,-6.6875,0
314560,-7.25,2.75,-7,0
314580,-7.6875,2.3125,-6.5,0
314600,-7.4375,2.875,-6.0625,0
314620,-8,2.8125,-7.125,0
314640,-7,2.8125,-6.8125,0
314660,-6.5625,1.875,-7.5625,0
314680,-6.125,0.3125,-8.8125,0
314700,-2,0.3125,-10.5,0
314720,-1.375,-0.625,-10.5625,0
314740,-3.25,-1.125,-10.3125,0
314760,-5,-1.5,-10.6875,0
314780,-3.5,-2.6875,-10.9375,0
314800,-2.8125,-4.8125,-11.625,0
314820,-5.6875,-5.1875,-11.4375,0
314840,-8.625,-3.75,-11.8125,0
314860,-8,-3.625,-11.6875,0
314880,-4.75,-5.6875,-11.3125,0
314900,-5.375,-6.4375,-10.625,0
314920,-7.375,-4.25,-11.5625,0
314940,-10.9375,-4,-12.375,0
314960,-10,-5.0625,-12.5,0
314980,-8,-5.4375,-13,0
315000,-6.5625,-3.8125,-14.375,0
315020,-5.625,-2.4375,-16.0625,0
315040,-4,-3.875,-15,0
315060,-7.125,-3.8125,-15.25,0
315080,-5,-0.6875,-18.1875,0
315100,-6.25,-1.8125,-16.375,0
315120,-5.625,-2.375,-14.875,0
315140,-7.25,-2.125,-16.875,0
315160,-6.8125,-0.4375,-16.1875,0
315180,-11.4375,-1.75,-13.5625,0
315200,-13.1875,-2.25,-12.625,0
315220,-7.75,-1.5625,-12.4375,0
315240,-4.625,-2.8125,-12.375,0
315250,-7.375,-3.1875,-12.9375,0
315270,-7.4375,-2.625,-13.9375,0
315290,-7.1875,-3.3125,-13.9375,0
315310,-5.1875,-4,-13.3125,0
315330,-3.5625,-3.625,-13.0625,0
315350,-0.625,-2.375,-13.3125,0
315370,1.6875,-1.0625,-13.25,0
315390,1.5,-0.5625,-14.375,0
315410,-4.3125,-1.375,-12.25,0
315430,-6.5625,-1.6875,-9.75,0
315450,-8.1875,-2.1875,-7.875,0
315470,-2.1875,-1.9375,-8.3125,0
315490,-1.4375,-2.375,-9.6875,0
315510,-5.3125,-3.8125,-8.8125,0
315530,-8,-3.375,-9.125,0
315550,-4.3125,-2.4375,-12.0625,0
315570,-0.8125,-3.375,-12.0625,0
315590,0.0625,-4,-11.6875,0
315610,-1.8125,-3.9375,-11.4375,0
315630,-5.375,-3.625,-10.9375,0
315650,-5.3125,-2.5625,-11.9375,0
315670,-1.5,-3.625,-11.875,0
315690,-0.25,-5,-11.8125,0
315710,0.8125,-4.5,-11.8125,0
315730,-1.125,-4.4375,-11.9375,0
315750,-2.875,-4.1875,-11.5625,0
315770,0.8125,-3.1875,-11.3125,0
315790,5.375,-2.0625,-12,0
315810,1.1875,-2.9375,-10.625,0
315830,-3.375,-4.125,-9.875,0
315850,-3.9375,-3.9375,-10.9375,0
315870,-2.75,-4.5625,-11.1875,0
315890,-4,-5.4375,-10.75,0
315910,-2.1875,-5.125,-10.375,0
315930,0.5625,-5.125,-10.25,0
315950,3.5625,-5.3125,-10.1875,0
315970,2.0625,-6.1875,-10,0
315990,0.875,-6.1875,-9.875,0
316010,1.75,-6.0625,-10.4375,0
316030,1.75,-7.8125,-10.5,0
316050,1.6875,-9.5,-8.9375,0
316070,1.5625,-9.375,-10.1875,0
316090,-1.875,-9.6875,-9.875,0
316110,-5.75,-10.6875,-10.25,0
316130,-2.875,-11.4375,-11.875,0
316150,1.5,-12,-10.875,0
316170,3.3125,-12.625,-10.5625,0
316190,0.9375,-12.875,-12.5625,0
316210,0.5,-13.125,-14.125,0
316230,2.8125,-14.75,-13.875,0
316250,0.75,-16.0625,-11.875,0
316270,1.5625,-15.75,-11.4375,0
316290,4.375,-16,-14.1875,0
316310,4.3125,-18.5,-14.5625,0
316330,5.5625,-20,-12.9375,0
316350,6.125,-20.625,-12.1875,0
316370,7.3125,-20.5,-12.5,0
316390,10.625,-20.0625,-12.375,0
316410,5.1875,-19.75,-9.125,0
316430,7.1875,-16.375,-5,0
316450,13.3125,-16,-6.875,0
316470,19.375,-16.375,-9,0
316490,13.0625,-16.75,-6.9375,0
316510,11.9375,-15.1875,-8.125,0
316530,13.5625,-16.6875,-8.4375,0
316550,9.5,-20,-7.1875,0
316570,4.1875,-18.375,-6.125,0
316590,3.875,-17.5625,-5,0
316610,6.375,-17.9375,-2.5625,0
316630,6.3125,-16.3125,-4.5625,0
316650,7.5625,-15.4375,-6,0
316670,5,-14.5,-6.125,0
316690,10,-13,-6.0625,0
316710,17,-12.125,-7,0
316730,18.9375,-12.125,-7.8125,0
316750,18.5,-13,-9.3125,0
316770,13.25,-13.0625,-10.4375,0
316790,11.9375,-14.3125,-8.875,0
316810,13.4375,-13.9375,-6.5625,0
316830,8.25,-14.4375,-4.875,0
316850,4.0625,-15,-5.25,0
316870,7.8125,-15.25,-5.9375,0
316890,12.8125,-15.4375,-6,0
316910,11.125,-15.375,-7.375,0
316930,7.5625,-13.0625,-8.875,0
316950,6.9375,-14.625,-7.125,0
316970,0.4375,-15.8125,-5.0625,0
316990,3.1875,-14,-3.875,0
317010,5.9375,-14.4375,-1.4375,0
317030,3.9375,-11.0625,-3.0625,0
317040,3,-7.375,-3.1875,0
317070,3.3125,-5.3125,-0.6875,0
317090,5.875,-6.3125,-1.4375,0
317110,9,-4.8125,-4,0
317130,8.8125,-6.75,-4.375,0
317150,12.4375,-10.25,-5.0625,0
317170,18.625,-12.6875,-8.5,0
317190,16.25,-13.3125,-11.5625,0
317210,10.3125,-12.5,-8.8125,0
317230,8.6875,-9.3125,-4.875,0
317240,11,-5.0625,-2.6875,0
317260,12.25,-3.1875,-0.75,0
317280,11.1875,-5.5625,1.375,0
317300,9.375,-6.625,2.0625,0
317320,10.25,-5.125,2.9375,0
317340,8.375,-7.0625,2.5625,0
317360,5.4375,-7.5625,2.6875,0
317380,6.1875,-6.125,6.6875,0
317400,9.25,-8.4375,6.5,0
317420,12.6875,-9.4375,0.3125,0
317440,11.375,-5.25,0.625,0
317460,3.875,-4.125,6.0625,0
317480,4.4375,-4.375,6.875,0
317500,7.6875,-0.5,7.6875,0
317520,5.5,2.3125,12.125,0
317540,8,-1.25,11.5625,0
317560,9.75,-5.8125,10.625,0
317580,6,-7.3125,11.5625,0
317600,0.875,-8.125,8.75,0
317620,-3.9375,-8.3125,5.5,0
317640,1.375,-10.0625,6.1875,0
317660,5.125,-11.625,7.4375,0
317680,5.125,-10.5,6.0625,0
317700,7.75,-10.1875,5.8125,0
317730,11.1875,-7.75,-0.8125,0
317750,7.625,-6.75,0.0625,0
317770,3.8125,-6.125,2.5625,0
317790,6.8125,-4.0625,4.9375,0
317810,6.3125,-0.125,5.875,0
317830,7.3125,4.375,9.25,0
317850,8.5625,9.6875,13,0
317870,11.5,11.4375,12.25,0
317890,11.3125,9.125,10.625,0
317910,9.375,6.6875,8.25,0
317930,5,7.875,7.8125,0
317950,4.8125,5.8125,9.0625,0
317970,5.875,1.4375,8.0625,0
317990,4.75,0.125,5.9375,0
318010,3.375,3.1875,7.9375,0
318030,3.625,0.75,11.125,0
318050,3.375,-3.625,10.5625,0
318070,2.1875,-5.375,8.125,0
318090,-0.125,-4.3125,7.5,0
318110,-1.625,-4.0625,8.3125,0
318130,-0.9375,-5.9375,8.625,0
318150,2.8125,-7,7.625,0
318170,2.5,-4.3125,5.75,0
318200,4.125,-2.1875,6.1875,0
318220,4.9375,-0.5,8,0
318240,4.0625,1.125,8.8125,0
318260,4.1875,1.0625,8.125,0
318280,3.25,0.25,10.0625,0
318300,1.25,0.375,11.3125,0
318320,1.5,4.25,10.875,0
318340,4.0625,5.3125,10.4375,0
318360,6.75,4.875,8.3125,0
318380,6.75,6.125,7.625,0
318400,4.75,6.8125,9.625,0
318420,6.3125,9.3125,10.75,0
318440,4.4375,10.125,12,0
318460,1.6875,7.5,13.9375,0
318480,1.3125,6.75,15.5625,0
318500,5.625,6.4375,15,0
318520,7.4375,5,14.0625,0
318540,5.3125,5.4375,14.75,0
318560,2.4375,6.3125,15.25,0
318580,3.4375,11.0625,15.25,0
318600,8.375,10.625,14.6875,0
318620,9.75,9.5,16.875,0
318640,7.6875,9.125,18,0
318660,6.5625,10.875,16.875,0
318680,6.5625,13.625,16.375,0
318700,7.625,14.125,16.5,0
318720,6.0625,14.3125,15.6875,0
318740,7.4375,15.3125,14.125,0
318760,8,15.375,14.4375,0
318780,10.75,15.4375,15.1875,0
318800,10.5,13.125,14.75,0
318820,8.875,12.6875,13.5625,0
318840,7.0625,12.125,13.125,0
318860,6.875,10.6875,13.3125,0
318880,9.6875,11.375,13.875,0
318900,10.8125,12.3125,12.25,0
318920,8.125,13.0625,10,0
318940,7.5625,14.875,8.5,0
318960,7.8125,15.8125,8.375,0
318980,9.25,16.6875,8.3125,0
319000,10.75,17.4375,8.0625,0
319020,11.5,17.875,7.4375,0
319040,10.25,19.5,7.4375,0
319060,8.3125,18.8125,6.8125,0
319080,9.0625,19.75,6.125,0
319100,11.625,21.375,5.6875,0
319120,10.4375,19.75,4.1875,0
319140,9.75,18.5625,4.75,0
319160,9.5,19.3125,5.9375,0
319180,9.9375,18.75,7.0625,0
319200,10.125,16.1875,7.5,0
319220,7.5625,15.1875,7.1875,0
319240,7.4375,14.375,7.25,0
319260,7.4375,11.5,8.1875,0
319280,7.875,9.875,8.875,0
319300,7.1875,9.25,8.5625,0
319320,4.9375,9.5,8.6875,0
319350,6.6875,9.625,11.25,0
319370,8.4375,11.4375,10.125,0
319390,9.1875,11.75,9.75,0
319410,7.5625,11.3125,12.375,0
319430,6.875,11.4375,13.125,0
319450,6.875,12.3125,12.875,0
319470,7.9375,12.5625,13,0
319490,8.5,12.875,12.5,0
319510,8.875,12.6875,12.4375,0
319530,6.5,11.5625,11.9375,0
319550,6,11.6875,10.625,0
319570,6.4375,12.125,10.1875,0
319590,8.6875,12.5625,9.875,0
319610,8.5625,13.75,9.0625,0
319630,7.1875,13.25,8.25,0
319650,5.125,12.125,8.0625,0
319670,5.625,11.9375,7.5625,0
319690,7.25,13.8125,5.375,0
319710,7.6875,12.875,3.6875,0
319730,5.8125,12.625,3.875,0
319750,5.3125,12.375,3,0
319770,5.5,12.875,2.5625,0
319790,5.6875,13.9375,3.125,0
319810,4.9375,14,4.0625,0
319830,3.625,13.6875,4.5,0
319850,3.5,14.125,5,0
319870,5.125,16.5625,4.0625,0
319890,5.6875,16.5625,3.8125,0
319910,5.625,13.8125,3.5625,0
319930,4.75,12.5,2.3125,0
319950,3.625,13.4375,2,0
319970,3.125,14.125,4.375,0
319990,3,13.25,5.75,0
320010,3.5,13.375,5.9375,0
320030,5,14.3125,6.5625,0
320050,3.8125,15.4375,7.5,0
320070,4.375,14.8125,7.375,0
320090,5.0625,13.25,7.125,0
320110,5.125,12.9375,7.3125,0
320130,5,11.8125,7.0625,0
320150,4.25,11.375,5.3125,0
320170,3.375,11.0625,4.1875,0
320190,2.5,10,2.6875,0
320210,2.9375,9.625,2,0
320230,3.25,9.375,1.3125,0
320250,2.5,9.375,-0.4375,0
320270,1.9375,9.9375,-2,0
320290,0.875,10.0625,-3.25,0
320310,1.6875,8.8125,-3.6875,0
320330,2.5625,7.75,-4.625,0
320350,3.25,7.75,-5.0625,0
320370,2.4375,7.4375,-3.5625,0
320390,0,6.375,-4.5,0
320410,-1.125,6.75,-6.375,0
320430,-0.9375,6.6875,-5.6875,0
320450,0.4375,7.4375,-5.8125,0
320470,0.375,7.625,-6.9375,0
320490,-0.6875,6.5,-7.8125,0
320510,-1.5,6.75,-6.6875,0
320530,0.1875,6.3125,-4.125,0
320550,-0.9375,6.375,-3.8125,0
320570,-2.4375,6.0625,-4.5625,0
320590,-3.375,6.4375,-4.25,0
320610,-4.5625,7.3125,-3.125,0
320630,-5.125,9.125,-2,0
320640,-3.75,10.0625,-2.4375,0
320660,-2.25,7.875,-3.625,0
320680,-2.75,6.1875,-4.125,0
320700,-2.75,6.3125,-5.6875,0
320720,-3.625,7.375,-5.875,0
320740,-3.25,6.25,-6.0625,0
320760,-2.8125,5.4375,-8.8125,0
320780,-2.5625,6.0625,-11.0625,0
320800,-4.75,8.625,-11.625,0
320820,-5.75,9.6875,-11.8125,0
320840,-4.4375,8.5625,-14.25,0
320860,-3,8.5625,-15.5625,0
320880,-3.375,9.375,-15.375,0
320900,-5.5,10.5,-15.4375,0
320920,-5.3125,9.5,-16.5,0
320940,-4.5,8.0625,-17.125,0
320960,-5.1875,8.1875,-16.3125,0
320980,-7,9.9375,-14.8125,0
321000,-3.125,7.8125,-16.375,0
321020,-1.125,3.0625,-16.375,0
321040,-2.75,-0.375,-15.6875,0
321060,-3.1875,0.5625,-17.5625,0
321080,-5.5625,1.875,-17.3125,0
321100,-6.5,1.4375,-16.625,0
321120,-5.9375,0.3125,-17.1875,0
321140,-3.0625,-0.375,-16.8125,0
321160,-0.1875,-0.125,-14.75,0
321180,-5.3125,0.6875,-13.375,0
321200,-8.5,1.4375,-12.625,0
321220,-9.0625,1.125,-12.375,0
321240,-9.4375,-0.75,-12.375,0
321260,-6.625,-2.25,-11.875,0
321280,-3.625,-1.5625,-12.8125,0
321300,-6.25,-1.3125,-12.4375,0
321320,-9.8125,-2.9375,-13.375,0
321340,-10.0625,-4.5,-14.25,0
321360,-9.1875,-5.125,-12.3125,0
321380,-9.1875,-4.375,-11.5,0
321400,-9,-4,-12.3125,0
321420,-12.5625,-4.875,-10.875,0
321440,-11,-4.8125,-10.375,0
321460,-9.5,-4.8125,-12.1875,0
321480,-11.25,-6.125,-11.3125,0
321500,-11.75,-6.1875,-11,0
321520,-10.0625,-4.75,-13.5,0
321540,-6.8125,-4.4375,-15,0
321560,-1.4375,-3.6875,-14.4375,0
321580,-1.1875,-2.75,-12.75,0
321600,-4.9375,-2.1875,-13.9375,0
321620,-5,-2.4375,-13.625,0
321640,-2.75,-2.6875,-12.8125,0
321660,-2.6875,-2.1875,-12.1875,0
321680,-5.875,-1.625,-9.6875,0
321700,-4.6875,-0.8125,-10.0625,0
321720,-4.375,-0.3125,-10.9375,0
321740,-5.8125,-0.75,-8.625,0
321760,-6.4375,0.125,-7.25,0
321780,-7.5625,2.875,-9.5,0
321800,-6.5625,2.8125,-8.8125,0
321820,-2.25,0.0625,-10.1875,0
321840,-0.9375,-2.125,-11.125,0
321860,-1.125,-1.8125,-11.75,0
321880,-7.8125,-2.125,-10.1875,0
321900,-5.9375,-1.625,-11.8125,0
321920,-2.1875,-1.25,-12.125,0
321970,-7.8125,-0.3125,-9.125,0
321990,-8.1875,-0.4375,-8.6875,0
322010,-7.9375,-1.75,-8.25,0
322030,-7.875,-3.75,-9.125,0
322050,-8.5,-4.6875,-9.8125,0
322070,-11.375,-5.875,-8.75,0
322090,-10.75,-7.6875,-10.4375,0
322110,-4.625,-8.5625,-12.5625,0
322130,-3.1875,-9.0625,-13.8125,0
322150,-6.25,-9,-12.5625,0
322170,-8.375,-8.25,-11.25,0
322190,-10.25,-7.625,-10.4375,0
322210,-7.625,-6.9375,-10.6875,0
322230,-3.5,-9.125,-12.0625,0
322250,-3.6875,-11.3125,-12.6875,0
322270,-3.625,-11.1875,-13.625,0
322290,-4.75,-11,-15.125,0
322310,-5,-11,-13.9375,0
322330,-6.4375,-11.4375,-12.8125,0
322350,-4.8125,-10.8125,-14.3125,0
322370,-5.5,-10.4375,-13.8125,0
322390,-8.625,-10.1875,-13.3125,0
322410,-7.4375,-8.625,-13.0625,0
322430,-7.8125,-7.6875,-13,0
322450,-5.125,-6.625,-12.3125,0
322470,-4,-4.9375,-12.6875,0
322490,-4.5625,-5.6875,-12.6875,0
322510,-4,-6.875,-10.9375,0
322530,-4.875,-6.5,-11.1875,0
322550,-5.9375,-6.4375,-11.3125,0
322570,-11,-7.625,-8.5625,0
322580,-14.0625,-8.375,-9.0625,0
322600,-11,-6.3125,-10,0
322620,-8.1875,-5.4375,-8.0625,0
322640,-9.8125,-4.4375,-8.75,0
322660,-9.3125,-2.75,-9.375,0
322680,-4.5625,-3.5,-8.9375,0
322700,-4.5,-4.875,-9.375,0
322720,-7,-5.5625,-9.5,0
322740,-8.375,-6.25,-9.8125,0
322760,-7.3125,-7.375,-10.625,0
322780,-5.75,-6.375,-10.875,0
322800,-4.25,-7.125,-10.375,0
322820,-5.75,-8.4375,-10.6875,0
322840,-5.5625,-7.5,-12.8125,0
322860,-3.1875,-8.5,-14.0625,0
322880,-0.8125,-9.5,-12.8125,0
322900,-2.5625,-9.5,-11.3125,0
322920,-3.3125,-8.125,-13.1875,0
322940,-1.9375,-8,-15,0
322960,-1.125,-9.375,-12.875,0
322980,-1.375,-8.5625,-11.5625,0
323000,-0.25,-7.25,-13.375,0
